Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
vs. Shade,-46.51,-0.47,2.92,41.61,0.00,0.00,97.08,38.54
vs. Ranking,0.00,0.02,0.00,0.00,100.00,38.63,0.00,0.00
vs. Aggression,-0.02,-0.02,0.00,0.00,100.00,38.63,0.00,0.00
Crab,16.09,0.16,7.14,61.86,0.00,0.00,92.86,57.89
Hunter,-11.88,-0.12,7.12,55.98,0.00,0.00,92.88,58.34
Guardian Shield,29.92,0.30,7.10,62.55,0.00,0.00,92.90,57.83
Recall,-3.22,-0.03,7.12,64.83,0.00,0.00,92.88,57.66
Recall Hunter,-9.32,-0.09,7.17,53.48,0.00,0.00,92.83,58.53
Scorpion,11.67,0.12,7.16,64.80,0.00,0.00,92.84,57.66
Beetle,-11.69,-0.12,7.11,56.18,0.00,0.00,92.89,58.32
Blink,-8.80,-0.09,7.14,61.49,0.00,0.00,92.86,57.91
Blink Hunter,-11.60,-0.12,7.10,47.40,0.00,0.00,92.90,58.99
Matter,0.14,0.07,96.76,58.56,3.23,46.63,0.01,39.29
Energy,0.00,-0.01,0.00,0.00,0.00,0.00,100.00,58.17
Bandwidth,-3.52,-0.04,96.83,58.54,3.17,46.86,0.01,34.78
Health,0.04,0.22,96.81,58.55,3.19,46.65,0.00,33.33
Radius,-31.91,-0.26,96.77,58.56,3.22,46.59,0.01,53.33
Speed,3.21,0.20,96.76,58.53,3.24,47.25,0.01,52.38
Damage,0.37,0.19,96.76,58.56,3.23,46.36,0.00,47.06
Duration,-53.32,-0.29,96.73,58.56,3.26,46.52,0.00,47.37
Windup,-92.98,-0.09,96.78,58.54,3.22,46.96,0.00,42.86
Recoil,-27.89,-0.07,96.78,58.56,3.21,46.46,0.01,48.39
WeaponSpeed,0.00,-0.01,0.00,0.00,0.00,0.00,100.00,58.17
Range,7.34,0.59,96.74,58.56,3.26,46.52,0.01,50.00
Splash,0.00,-0.02,0.00,0.00,0.00,0.00,100.00,58.17
Missilebot,-10.04,-0.10,7.12,56.88,0.00,0.00,92.88,58.27
Wasp,2.22,0.02,7.13,61.88,0.00,0.00,92.87,57.88
Hornet,-14.35,-0.14,7.14,48.84,0.00,0.00,92.86,58.89
Knight,-2.29,-0.02,7.20,64.34,0.00,0.00,92.80,57.69
Crossbow,-23.78,-0.24,7.07,53.84,0.00,0.00,92.93,58.50
Ballista,-41.15,-0.41,4.25,47.86,0.00,0.00,95.75,58.63
King Crab,-12.59,-0.13,4.17,48.44,0.00,0.00,95.83,58.59
Crusader,35.82,0.36,4.22,53.93,0.00,0.00,95.78,58.36
Bomber,-18.59,-0.19,4.29,51.44,0.00,0.00,95.71,58.47
Shocker,-40.84,-0.41,4.23,50.49,0.00,0.00,95.77,58.51
Recall Shocker,-34.11,-0.34,4.18,54.44,0.00,0.00,95.82,58.33
Mortar,-36.12,-0.36,4.23,63.28,0.00,0.00,95.77,57.94
Swift Shocker,-46.26,-0.46,4.25,47.57,0.00,0.00,95.75,58.64
Heavy Hunter,-15.71,-0.16,4.23,51.14,0.00,0.00,95.77,58.48
Destroyer,-31.08,-0.31,4.24,50.52,0.00,0.00,95.76,58.51
Raider,-34.99,-0.35,4.22,36.25,0.00,0.00,95.78,59.13
Turret,-19.97,-0.20,4.25,58.66,0.00,0.00,95.75,58.15
Heavy Ballista,-66.54,-0.67,2.82,57.50,0.00,0.00,97.18,58.19
Gargantua,-25.57,-0.26,2.80,70.89,0.00,0.00,97.20,57.80
Sniper,-37.21,-0.37,2.86,59.58,0.00,0.00,97.14,58.13
Advanced Blink,-17.19,-0.17,2.87,54.78,0.00,0.00,97.13,58.27
Assaultbot,-7.93,-0.08,2.85,62.82,0.00,0.00,97.15,58.03
Advancedbot,-4.24,-0.04,2.89,65.67,0.00,0.00,97.11,57.95
Behemoth,5.80,0.06,2.88,62.47,0.00,0.00,97.12,58.04
Advanced Mortar,-19.11,-0.19,2.85,73.24,0.00,0.00,97.15,57.73
Blaster,-24.48,-0.24,2.92,67.06,0.00,0.00,97.08,57.90
Butterfly,-29.99,-0.30,6.37,50.53,0.00,0.00,93.63,58.69
Dragonfly,-18.51,-0.19,6.33,50.98,0.00,0.00,93.67,58.66
Falcon,-24.39,-0.24,6.36,58.25,0.00,0.00,93.64,58.16
Airship,-18.59,-0.19,6.32,52.84,0.00,0.00,93.68,58.53
Advanced Recall,-15.16,-0.15,6.37,55.18,0.00,0.00,93.63,58.37
Mammoth,7.16,0.07,6.27,55.76,0.00,0.00,93.73,58.33
Stinger,-40.01,-0.40,6.33,41.07,0.00,0.00,93.67,59.33
Flak Turret,-40.75,-0.41,6.27,43.21,0.00,0.00,93.73,59.17
Bulwark,-35.68,-0.36,2.88,66.97,0.00,0.00,97.12,57.91
Katbus,-57.21,-0.57,2.87,61.65,0.00,0.00,97.13,58.07
Locust,-7.84,-0.08,2.98,48.33,0.00,0.00,97.02,58.47
Kraken,-247.97,-2.48,1.17,88.51,0.00,0.00,98.83,57.81
Predator,-20.60,-0.21,2.91,49.67,0.00,0.00,97.09,58.42
Valkyrie,-15.21,-0.15,2.92,53.60,0.00,0.00,97.08,58.31
Artillery,-37.94,-0.38,2.95,56.93,0.00,0.00,97.05,58.21
Advanced Destroyer,-31.42,-0.31,2.90,54.27,0.00,0.00,97.10,58.29
Shade,-40.69,-0.41,2.90,55.76,0.00,0.00,97.10,58.24
Ranking,0.02,1.68,0.00,0.00,100.00,58.17,0.00,0.00
Aggression,1.53,1.53,0.00,0.00,100.00,58.17,0.00,0.00
vs. Crab,27.52,0.28,13.22,57.52,0.00,0.00,86.78,58.27
vs. Hunter,20.92,0.21,13.37,62.06,0.00,0.00,86.63,57.57
vs. Guardian Shield,-71.54,-0.72,13.31,57.07,0.00,0.00,86.69,58.34
vs. Recall,-10.09,-0.10,13.31,48.90,0.00,0.00,86.69,59.59
vs. Recall Hunter,24.20,0.24,13.27,63.25,0.00,0.00,86.73,57.39
vs. Scorpion,10.86,0.11,13.44,54.23,0.00,0.00,86.56,58.78
vs. Beetle,19.78,0.20,13.30,60.96,0.00,0.00,86.70,57.74
vs. Blink,-5.25,-0.05,13.24,52.07,0.00,0.00,86.76,59.10
vs. Blink Hunter,30.76,0.31,13.36,66.74,0.00,0.00,86.64,56.85
vs. Gunbot,-2.54,-0.03,13.33,49.78,0.00,0.00,86.67,59.46
vs. Missilebot,18.61,0.19,13.33,61.72,0.00,0.00,86.67,57.62
vs. Wasp,8.60,0.09,13.30,57.95,0.00,0.00,86.70,58.20
vs. Hornet,30.76,0.31,13.31,65.88,0.00,0.00,86.69,56.99
vs. Knight,5.85,0.06,13.28,51.25,0.00,0.00,86.72,59.23
vs. Crossbow,53.28,0.53,13.30,63.32,0.00,0.00,86.70,57.38
vs. Ballista,-55.28,-0.55,4.21,57.11,0.00,0.00,95.79,58.22
vs. King Crab,81.87,0.82,4.25,61.74,0.00,0.00,95.75,58.01
vs. Crusader,74.42,0.74,4.23,57.69,0.00,0.00,95.77,58.19
vs. Bomber,-4.77,-0.05,4.20,56.81,0.00,0.00,95.80,58.23
vs. Shocker,-66.10,-0.66,4.26,54.56,0.00,0.00,95.74,58.33
vs. Recall Shocker,-78.05,-0.78,4.20,50.52,0.00,0.00,95.80,58.50
vs. Mortar,-114.44,-1.14,4.24,39.40,0.00,0.00,95.76,59.00
vs. Swift Shocker,-31.11,-0.31,4.21,58.58,0.00,0.00,95.79,58.15
vs. Heavy Hunter,60.36,0.60,4.22,59.37,0.00,0.00,95.78,58.12
vs. Destroyer,10.32,0.10,4.29,58.63,0.00,0.00,95.71,58.15
vs. Raider,102.80,1.03,4.26,70.09,0.00,0.00,95.74,57.64
vs. Turret,-78.63,-0.79,4.20,47.71,0.00,0.00,95.80,58.63
vs. Heavy Ballista,-191.01,-1.91,2.84,46.68,0.00,0.00,97.16,58.51
vs. Gargantua,-150.92,-1.51,2.86,37.05,0.00,0.00,97.14,58.79
vs. Sniper,-86.85,-0.87,2.86,45.69,0.00,0.00,97.14,58.54
vs. Advanced Blink,36.55,0.37,2.85,53.35,0.00,0.00,97.15,58.31
vs. Assaultbot,-20.03,-0.20,2.91,39.88,0.00,0.00,97.09,58.72
vs. Advancedbot,-14.67,-0.15,2.85,42.99,0.00,0.00,97.15,58.62
vs. Behemoth,-67.31,-0.67,2.88,41.88,0.00,0.00,97.12,58.65
vs. Advanced Mortar,-98.25,-0.98,2.89,33.53,0.00,0.00,97.11,58.90
vs. Blaster,-103.75,-1.04,2.87,38.38,0.00,0.00,97.13,58.76
vs. Butterfly,-61.55,-0.62,6.37,48.61,0.00,0.00,93.63,58.82
vs. Dragonfly,-71.66,-0.72,6.36,46.95,0.00,0.00,93.64,58.93
vs. Falcon,-95.07,-0.95,6.33,42.26,0.00,0.00,93.67,59.24
vs. Airship,-51.11,-0.51,6.33,47.72,0.00,0.00,93.67,58.88
vs. Advanced Recall,-26.83,-0.27,6.29,49.81,0.00,0.00,93.71,58.73
vs. Mammoth,-3.87,-0.04,6.37,50.71,0.00,0.00,93.63,58.68
vs. Stinger,63.92,0.64,6.23,64.49,0.00,0.00,93.77,57.75
vs. Flak Turret,14.22,0.14,6.34,61.32,0.00,0.00,93.66,57.96
vs. Bulwark,-158.69,-1.59,2.92,36.11,0.00,0.00,97.08,58.83
vs. Katbus,-182.41,-1.82,2.88,38.55,0.00,0.00,97.12,58.75
vs. Locust,-27.59,-0.28,2.92,48.83,0.00,0.00,97.08,58.45
vs. Kraken,-1702.03,-17.02,1.20,11.14,0.00,0.00,98.80,58.74
vs. Predator,28.78,0.29,2.93,55.41,0.00,0.00,97.07,58.25
vs. Valkyrie,-40.39,-0.40,2.95,48.00,0.00,0.00,97.05,58.48
vs. Artillery,-94.97,-0.95,2.92,45.15,0.00,0.00,97.08,58.56
vs. Advanced Destroyer,-13.53,-0.14,2.90,50.58,0.00,0.00,97.10,58.40
vs. Shade,-112.47,-1.12,2.89,42.74,0.00,0.00,97.11,58.63
vs. Ranking,0.02,1.42,0.00,0.00,100.00,58.17,0.00,0.00
vs. Aggression,1.42,1.42,0.00,0.00,100.00,58.17,0.00,0.00
Crab,39.51,0.40,7.17,51.57,0.00,0.00,92.83,44.80
Hunter,6.51,0.07,7.14,38.33,0.00,0.00,92.86,45.82
Guardian Shield,-63.23,-0.63,7.08,41.28,0.00,0.00,92.92,45.59
Recall,32.34,0.32,7.16,56.19,0.00,0.00,92.84,44.44
Recall Hunter,7.61,0.08,7.10,36.49,0.00,0.00,92.90,45.95
Scorpion,24.06,0.24,7.19,55.23,0.00,0.00,92.81,44.51
Beetle,7.72,0.08,7.15,39.79,0.00,0.00,92.85,45.71
Blink,28.24,0.28,7.17,51.22,0.00,0.00,92.83,44.82
Blink Hunter,3.82,0.04,7.17,31.45,0.00,0.00,92.83,46.35
Gunbot,16.98,0.17,7.12,56.88,0.00,0.00,92.88,44.39
Matter,-0.28,-0.14,95.40,45.15,4.59,47.93,0.01,56.41
Energy,-0.10,-0.05,95.42,45.13,4.58,48.43,0.01,51.72
Bandwidth,-5.42,-0.11,95.58,45.14,4.41,48.24,0.01,56.25
Health,0.07,0.70,95.43,45.15,4.56,47.95,0.01,53.33
Radius,-78.46,-0.71,95.44,45.14,4.56,48.24,0.01,51.52
Speed,7.97,0.50,95.42,45.14,4.57,48.24,0.01,50.00
Damage,1.40,0.84,95.44,45.15,4.55,48.07,0.01,25.00
Duration,-141.31,-1.13,95.40,45.14,4.59,48.21,0.01,53.33
Windup,-159.52,-0.16,95.39,45.15,4.60,48.01,0.01,34.29
Recoil,-32.00,-0.16,95.38,45.15,4.61,48.10,0.01,40.00
WeaponSpeed,-1.50,-0.15,95.38,45.15,4.61,48.07,0.01,51.85
Range,18.69,1.87,95.35,45.13,4.65,48.34,0.00,43.75
Splash,0.00,-0.06,0.00,0.00,0.00,0.00,100.00,45.28
Wasp,10.34,0.10,7.08,49.26,0.00,0.00,92.92,44.98
Hornet,-0.95,-0.01,7.15,31.86,0.00,0.00,92.85,46.32
Knight,64.88,0.65,7.11,55.84,0.00,0.00,92.89,44.47
Crossbow,11.39,0.11,7.07,38.39,0.00,0.00,92.93,45.81
Ballista,32.61,0.33,4.25,44.50,0.00,0.00,95.75,45.32
King Crab,56.23,0.56,4.26,45.12,0.00,0.00,95.74,45.29
Crusader,106.57,1.07,4.24,51.09,0.00,0.00,95.76,45.03
Bomber,14.36,0.14,4.19,48.47,0.00,0.00,95.81,45.14
Shocker,40.31,0.40,4.21,47.44,0.00,0.00,95.79,45.19
Recall Shocker,42.70,0.43,4.26,51.86,0.00,0.00,95.74,44.99
Mortar,54.51,0.55,4.21,63.18,0.00,0.00,95.79,44.50
Swift Shocker,31.35,0.31,4.27,43.52,0.00,0.00,95.73,45.36
Heavy Hunter,-2.21,-0.02,4.22,41.41,0.00,0.00,95.78,45.45
Destroyer,40.56,0.41,4.23,47.71,0.00,0.00,95.77,45.18
Raider,-0.53,-0.01,4.28,31.70,0.00,0.00,95.72,45.89
Turret,10.53,0.11,4.31,55.32,0.00,0.00,95.69,44.83
Heavy Ballista,126.24,1.26,2.83,56.19,0.00,0.00,97.17,44.97
Gargantua,92.68,0.93,2.78,63.10,0.00,0.00,97.22,44.77
Sniper,48.94,0.49,2.85,57.36,0.00,0.00,97.15,44.93
Advanced Blink,63.69,0.64,2.87,49.98,0.00,0.00,97.13,45.14
Assaultbot,14.76,0.15,2.86,62.68,0.00,0.00,97.14,44.77
Advancedbot,4.78,0.05,2.86,55.95,0.00,0.00,97.14,44.97
Behemoth,120.54,1.21,2.83,62.91,0.00,0.00,97.17,44.77
Advanced Mortar,24.91,0.25,2.85,66.23,0.00,0.00,97.15,44.67
Blaster,23.83,0.24,2.84,60.24,0.00,0.00,97.16,44.85
Butterfly,20.01,0.20,6.41,45.49,0.00,0.00,93.59,45.27
Dragonfly,2.12,0.02,6.38,44.45,0.00,0.00,93.62,45.34
Falcon,39.35,0.39,6.32,55.10,0.00,0.00,93.68,44.62
Airship,-10.21,-0.10,6.36,42.42,0.00,0.00,93.64,45.48
Advanced Recall,24.86,0.25,6.35,51.47,0.00,0.00,93.65,44.86
Mammoth,120.86,1.21,6.36,54.57,0.00,0.00,93.64,44.65
Stinger,14.51,0.15,6.31,36.61,0.00,0.00,93.69,45.87
Flak Turret,-10.68,-0.11,6.32,35.93,0.00,0.00,93.68,45.91
Bulwark,45.84,0.46,2.89,59.82,0.00,0.00,97.11,44.85
Katbus,111.61,1.12,2.89,58.52,0.00,0.00,97.11,44.89
Locust,5.58,0.06,2.91,43.78,0.00,0.00,97.09,45.33
Kraken,657.37,6.57,1.18,85.62,0.00,0.00,98.82,44.80
Predator,-8.82,-0.09,2.88,41.24,0.00,0.00,97.12,45.40
Valkyrie,-1.98,-0.02,2.91,44.43,0.00,0.00,97.09,45.31
Artillery,48.74,0.49,2.96,55.45,0.00,0.00,97.04,44.97
Advanced Destroyer,38.40,0.38,2.89,51.81,0.00,0.00,97.11,45.09
Shade,40.62,0.41,2.91,52.95,0.00,0.00,97.09,45.05
Ranking,0.01,0.70,0.00,0.00,100.00,45.28,0.00,0.00
Aggression,0.96,0.96,0.00,0.00,100.00,45.28,0.00,0.00
vs. Crab,-30.17,-0.30,13.37,38.08,0.00,0.00,86.63,46.39
vs. Hunter,2.74,0.03,13.31,50.32,0.00,0.00,86.69,44.51
vs. Guardian Shield,68.72,0.69,13.14,47.38,0.00,0.00,86.86,44.97
vs. Recall,-31.53,-0.32,13.29,35.52,0.00,0.00,86.71,46.78
vs. Recall Hunter,10.82,0.11,13.36,53.71,0.00,0.00,86.64,43.98
vs. Scorpion,-19.22,-0.19,13.33,35.01,0.00,0.00,86.67,46.86
vs. Beetle,-3.26,-0.03,13.31,48.23,0.00,0.00,86.69,44.83
vs. Blink,-27.63,-0.28,13.27,39.95,0.00,0.00,86.73,46.10
vs. Blink Hunter,23.81,0.24,13.36,58.57,0.00,0.00,86.64,43.23
vs. Gunbot,-12.37,-0.12,13.33,37.91,0.00,0.00,86.67,46.42
vs. Missilebot,3.15,0.03,13.33,49.97,0.00,0.00,86.67,44.56
vs. Wasp,-10.10,-0.10,13.31,40.02,0.00,0.00,86.69,46.09
vs. Hornet,19.26,0.19,13.29,56.56,0.00,0.00,86.71,43.56
vs. Knight,-61.57,-0.62,13.42,36.68,0.00,0.00,86.58,46.62
vs. Crossbow,8.67,0.09,13.27,51.34,0.00,0.00,86.73,44.36
vs. Ballista,-72.28,-0.72,4.23,49.25,0.00,0.00,95.77,45.11
vs. King Crab,-52.18,-0.52,4.23,48.76,0.00,0.00,95.77,45.13
vs. Crusader,-91.39,-0.91,4.23,42.53,0.00,0.00,95.77,45.40
vs. Bomber,-42.45,-0.42,4.29,45.10,0.00,0.00,95.71,45.29
vs. Shocker,-106.58,-1.07,4.21,46.58,0.00,0.00,95.79,45.23
vs. Recall Shocker,-128.36,-1.28,4.19,42.53,0.00,0.00,95.81,45.40
vs. Mortar,-171.78,-1.72,4.25,32.32,0.00,0.00,95.75,45.86
vs. Swift Shocker,-59.28,-0.59,4.22,50.52,0.00,0.00,95.78,45.05
vs. Heavy Hunter,10.24,0.10,4.24,49.76,0.00,0.00,95.76,45.08
vs. Destroyer,-60.79,-0.61,4.20,46.20,0.00,0.00,95.80,45.24
vs. Raider,92.48,0.92,4.28,63.30,0.00,0.00,95.72,44.48
vs. Turret,-131.19,-1.31,4.30,38.27,0.00,0.00,95.70,45.60
vs. Heavy Ballista,-303.27,-3.03,2.81,38.90,0.00,0.00,97.19,45.47
vs. Gargantua,-265.82,-2.66,2.83,27.37,0.00,0.00,97.17,45.80
vs. Sniper,-154.96,-1.55,2.87,36.77,0.00,0.00,97.13,45.53
vs. Advanced Blink,-36.98,-0.37,2.83,42.13,0.00,0.00,97.17,45.37
vs. Assaultbot,-24.22,-0.24,2.85,33.49,0.00,0.00,97.15,45.63
vs. Advancedbot,-22.91,-0.23,2.88,33.65,0.00,0.00,97.12,45.63
vs. Behemoth,-120.62,-1.21,2.82,33.51,0.00,0.00,97.18,45.62
vs. Advanced Mortar,-155.65,-1.56,2.89,25.08,0.00,0.00,97.11,45.88
vs. Blaster,-161.37,-1.61,2.83,31.30,0.00,0.00,97.17,45.69
vs. Butterfly,185.54,1.86,6.29,59.51,0.00,0.00,93.71,44.33
vs. Dragonfly,169.00,1.69,6.39,58.07,0.00,0.00,93.61,44.41
vs. Falcon,-10.55,-0.11,6.33,47.11,0.00,0.00,93.67,45.16
vs. Airship,199.42,1.99,6.26,58.52,0.00,0.00,93.74,44.40
vs. Advanced Recall,-45.04,-0.45,6.40,45.52,0.00,0.00,93.60,45.27
vs. Mammoth,-132.47,-1.32,6.34,42.37,0.00,0.00,93.66,45.48
vs. Stinger,20.07,0.20,6.32,60.51,0.00,0.00,93.68,44.25
vs. Flak Turret,36.93,0.37,6.38,62.36,0.00,0.00,93.62,44.12
vs. Bulwark,-85.20,-0.85,2.90,40.57,0.00,0.00,97.10,45.42
vs. Katbus,-180.41,-1.80,2.84,42.25,0.00,0.00,97.16,45.37
vs. Locust,53.40,0.53,2.92,56.78,0.00,0.00,97.08,44.94
vs. Kraken,-2433.00,-24.33,1.19,13.46,0.00,0.00,98.81,45.67
vs. Predator,-5.24,-0.05,2.95,54.70,0.00,0.00,97.05,45.00
vs. Valkyrie,150.32,1.50,2.94,55.14,0.00,0.00,97.06,44.98
vs. Artillery,-178.23,-1.78,2.94,42.06,0.00,0.00,97.06,45.38
vs. Advanced Destroyer,-109.02,-1.09,2.86,46.00,0.00,0.00,97.14,45.26
vs. Shade,-77.99,-0.78,2.88,45.97,0.00,0.00,97.12,45.26
vs. Ranking,0.01,0.74,0.00,0.00,100.00,45.28,0.00,0.00
vs. Aggression,0.74,0.74,0.00,0.00,100.00,45.28,0.00,0.00
Crab,0.83,0.01,7.21,56.46,0.00,0.00,92.79,53.65
Hunter,-6.49,-0.06,7.11,49.21,0.00,0.00,92.89,54.21
Guardian Shield,92.72,0.93,7.10,59.01,0.00,0.00,92.90,53.46
Recall,-4.11,-0.04,7.15,61.50,0.00,0.00,92.85,53.27
Recall Hunter,-6.71,-0.07,7.11,45.81,0.00,0.00,92.89,54.47
Scorpion,1.74,0.02,7.11,58.92,0.00,0.00,92.89,53.47
Beetle,-6.75,-0.07,7.17,49.95,0.00,0.00,92.83,54.16
Blink,-5.17,-0.05,7.09,60.76,0.00,0.00,92.91,53.33
Blink Hunter,-6.71,-0.07,7.14,43.28,0.00,0.00,92.86,54.67
Gunbot,-2.14,-0.02,7.12,61.88,0.00,0.00,92.88,53.24
Missilebot,-6.86,-0.07,7.08,49.26,0.00,0.00,92.92,54.21
Matter,0.15,0.04,96.01,54.18,3.99,46.09,0.00,72.22
Energy,0.00,-0.01,0.00,0.00,0.00,0.00,100.00,53.86
Bandwidth,2.17,0.02,96.12,54.19,3.87,45.65,0.01,39.13
Health,0.03,0.16,96.07,54.17,3.92,46.17,0.01,38.10
Radius,-13.53,-0.11,96.05,54.17,3.95,46.20,0.01,40.00
Speed,0.69,0.09,96.02,54.15,3.97,46.67,0.01,51.85
Damage,0.27,0.11,96.07,54.16,3.93,46.30,0.00,70.59
Duration,-7.71,-0.04,96.09,54.14,3.90,46.91,0.01,44.83
Windup,-10.30,-0.05,96.07,54.16,3.93,46.48,0.01,46.15
Recoil,0.00,0.01,0.00,0.00,0.00,0.00,100.00,53.86
WeaponSpeed,0.00,0.02,0.00,0.00,0.00,0.00,100.00,53.86
Range,2.94,0.01,96.06,54.19,3.93,45.84,0.01,33.33
Splash,0.00,-0.00,0.00,0.00,0.00,0.00,100.00,53.86
Hornet,-7.35,-0.07,7.18,47.07,0.00,0.00,92.82,54.38
Knight,-9.96,-0.10,7.14,63.25,0.00,0.00,92.86,53.13
Crossbow,-13.31,-0.13,7.08,47.58,0.00,0.00,92.92,54.33
Ballista,-18.29,-0.18,4.21,44.79,0.00,0.00,95.79,54.25
King Crab,-16.41,-0.16,4.26,49.44,0.00,0.00,95.74,54.05
Crusader,-14.50,-0.14,4.23,53.26,0.00,0.00,95.77,53.88
Bomber,-6.16,-0.06,4.23,50.95,0.00,0.00,95.77,53.98
Shocker,-18.39,-0.18,4.21,49.11,0.00,0.00,95.79,54.06
Recall Shocker,-17.25,-0.17,4.22,51.67,0.00,0.00,95.78,53.95
Mortar,-17.77,-0.18,4.22,60.51,0.00,0.00,95.78,53.56
Swift Shocker,-21.71,-0.22,4.27,47.83,0.00,0.00,95.73,54.13
Heavy Hunter,-17.46,-0.17,4.22,47.30,0.00,0.00,95.78,54.14
Destroyer,-16.04,-0.16,4.25,48.63,0.00,0.00,95.75,54.09
Raider,-18.10,-0.18,4.26,33.86,0.00,0.00,95.74,54.75
Turret,-15.53,-0.16,4.23,57.12,0.00,0.00,95.77,53.71
Heavy Ballista,-36.72,-0.37,2.85,55.70,0.00,0.00,97.15,53.80
Gargantua,-34.97,-0.35,2.83,70.77,0.00,0.00,97.17,53.36
Sniper,-20.28,-0.20,2.90,56.79,0.00,0.00,97.10,53.77
Advanced Blink,-13.34,-0.13,2.85,56.24,0.00,0.00,97.15,53.79
Assaultbot,-3.18,-0.03,2.90,63.89,0.00,0.00,97.10,53.56
Advancedbot,-3.11,-0.03,2.88,64.77,0.00,0.00,97.12,53.53
Behemoth,-15.61,-0.16,2.85,63.09,0.00,0.00,97.15,53.59
Advanced Mortar,-16.09,-0.16,2.83,71.41,0.00,0.00,97.17,53.34
Blaster,-18.87,-0.19,2.83,66.37,0.00,0.00,97.17,53.49
Butterfly,-17.90,-0.18,6.37,48.96,0.00,0.00,93.63,54.19
Dragonfly,-17.24,-0.17,6.30,52.68,0.00,0.00,93.70,53.94
Falcon,-15.52,-0.16,6.40,55.74,0.00,0.00,93.60,53.73
Airship,-16.53,-0.17,6.28,50.43,0.00,0.00,93.72,54.09
Advanced Recall,-6.63,-0.07,6.35,52.76,0.00,0.00,93.65,53.93
Mammoth,-17.14,-0.17,6.39,55.50,0.00,0.00,93.61,53.74
Stinger,-20.88,-0.21,6.30,43.96,0.00,0.00,93.70,54.52
Flak Turret,-20.37,-0.20,6.36,40.47,0.00,0.00,93.64,54.77
Bulwark,-32.10,-0.32,2.88,63.61,0.00,0.00,97.12,53.57
Katbus,-35.56,-0.36,2.88,60.47,0.00,0.00,97.12,53.66
Locust,-7.59,-0.08,2.96,51.64,0.00,0.00,97.04,53.92
Kraken,-155.27,-1.55,1.18,87.99,0.00,0.00,98.82,53.45
Predator,-17.96,-0.18,2.91,46.90,0.00,0.00,97.09,54.07
Valkyrie,-16.33,-0.16,2.92,51.53,0.00,0.00,97.08,53.93
Artillery,-19.42,-0.19,2.92,54.82,0.00,0.00,97.08,53.83
Advanced Destroyer,-17.98,-0.18,2.94,51.79,0.00,0.00,97.06,53.92
Shade,-22.83,-0.23,2.91,56.35,0.00,0.00,97.09,53.78
Ranking,0.02,1.24,0.00,0.00,100.00,53.86,0.00,0.00
Aggression,1.21,1.21,0.00,0.00,100.00,53.86,0.00,0.00
vs. Crab,-2.21,-0.02,13.30,49.50,0.00,0.00,86.70,54.52
vs. Hunter,6.58,0.07,13.23,60.00,0.00,0.00,86.77,52.92
vs. Guardian Shield,-62.40,-0.62,13.29,53.16,0.00,0.00,86.71,53.96
vs. Recall,-10.87,-0.11,13.32,45.50,0.00,0.00,86.68,55.14
vs. Recall Hunter,12.37,0.12,13.34,61.19,0.00,0.00,86.66,52.73
vs. Scorpion,-1.19,-0.01,13.29,47.60,0.00,0.00,86.71,54.82
vs. Beetle,8.60,0.09,13.33,58.88,0.00,0.00,86.67,53.08
vs. Blink,-9.04,-0.09,13.29,49.24,0.00,0.00,86.71,54.56
vs. Blink Hunter,15.98,0.16,13.31,64.72,0.00,0.00,86.69,52.19
vs. Gunbot,-8.86,-0.09,13.35,42.47,0.00,0.00,86.65,55.61
vs. Missilebot,8.36,0.08,13.28,59.82,0.00,0.00,86.72,52.94
vs. Wasp,-0.47,-0.00,13.40,49.83,0.00,0.00,86.60,54.48
vs. Hornet,8.30,0.08,13.32,63.09,0.00,0.00,86.68,52.44
vs. Knight,-29.97,-0.30,13.38,42.76,0.00,0.00,86.62,55.57
vs. Crossbow,26.74,0.27,13.27,60.40,0.00,0.00,86.73,52.85
vs. Ballista,-37.38,-0.37,4.25,55.86,0.00,0.00,95.75,53.77
vs. King Crab,-32.73,-0.33,4.23,53.89,0.00,0.00,95.77,53.85
vs. Crusader,-20.16,-0.20,4.20,51.39,0.00,0.00,95.80,53.96
vs. Bomber,-20.03,-0.20,4.29,52.63,0.00,0.00,95.71,53.91
vs. Shocker,-40.24,-0.40,4.25,54.61,0.00,0.00,95.75,53.82
vs. Recall Shocker,-39.13,-0.39,4.22,49.87,0.00,0.00,95.78,54.03
vs. Mortar,-41.27,-0.41,4.22,41.29,0.00,0.00,95.78,54.41
vs. Swift Shocker,-40.75,-0.41,4.25,56.33,0.00,0.00,95.75,53.75
vs. Heavy Hunter,24.74,0.25,4.16,58.11,0.00,0.00,95.84,53.67
vs. Destroyer,9.09,0.09,4.24,57.42,0.00,0.00,95.76,53.70
vs. Raider,62.30,0.62,4.22,67.55,0.00,0.00,95.78,53.25
vs. Turret,-20.41,-0.20,4.26,47.50,0.00,0.00,95.74,54.14
vs. Heavy Ballista,-67.65,-0.68,2.86,46.51,0.00,0.00,97.14,54.07
vs. Gargantua,-43.54,-0.44,2.83,37.53,0.00,0.00,97.17,54.33
vs. Sniper,-23.62,-0.24,2.87,47.56,0.00,0.00,97.13,54.04
vs. Advanced Blink,13.32,0.13,2.89,52.20,0.00,0.00,97.11,53.91
vs. Assaultbot,-7.40,-0.07,2.84,39.47,0.00,0.00,97.16,54.28
