Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
vs. Knight,-8.18,-0.06,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,0.80,0.01,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,-7.55,-0.05,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,-6.99,-0.05,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,-12.43,-0.09,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,-6.67,-0.05,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,-10.09,-0.07,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,-12.13,-0.09,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-17.12,-0.12,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,-7.53,-0.05,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,2.50,0.02,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,-6.78,-0.05,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,19.58,0.14,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-9.05,-0.07,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,-30.16,-0.22,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-27.56,-0.20,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-15.88,-0.12,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,-5.34,-0.04,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-2.51,-0.02,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-2.47,-0.02,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-13.07,-0.10,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-16.80,-0.12,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-16.51,-0.12,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,31.00,0.23,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,31.03,0.23,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,1.82,0.01,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,32.29,0.23,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-4.69,-0.03,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,-17.54,-0.13,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,0.38,0.00,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,8.80,0.06,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-1.13,-0.01,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-15.75,-0.11,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,12.25,0.09,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-161.98,-1.18,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,-1.53,-0.01,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,25.12,0.18,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,-18.61,-0.14,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,-11.52,-0.08,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-3.57,-0.03,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,0.00,0.03,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,0.05,0.03,0.00,0.00,100.00,49.96,0.00,0.00
Crab,1.47,0.01,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-0.94,-0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-6.02,-0.03,13.24,49.42,0.00,0.00,86.76,50.04
Recall,-0.57,-0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,-0.96,-0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,0.98,0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-0.98,-0.00,13.36,46.21,0.00,0.00,86.64,50.53
Blink,-1.07,-0.01,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-1.00,-0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,-0.35,-0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-0.98,-0.00,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,0.17,0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-1.18,-0.01,13.31,40.07,0.00,0.00,86.69,51.47
Knight,241.93,1.21,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-2.03,-0.01,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-4.91,-0.02,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,-0.27,-0.00,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,5.69,0.03,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,-2.32,-0.01,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-5.09,-0.03,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,-4.00,-0.02,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-4.41,-0.02,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-6.64,-0.03,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-2.61,-0.01,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-3.76,-0.02,4.23,48.41,0.00,0.00,95.77,50.02
Raider,-3.93,-0.02,4.25,33.58,0.00,0.00,95.75,50.68
Turret,-3.21,-0.02,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,-9.52,-0.05,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,-4.18,-0.02,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,-5.06,-0.03,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,-1.01,-0.01,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-0.85,-0.00,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,-0.36,-0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,-0.88,-0.00,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-2.91,-0.01,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-3.15,-0.02,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-3.91,-0.02,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-2.16,-0.01,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-3.17,-0.02,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-3.11,-0.02,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-1.67,-0.01,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-0.23,-0.00,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-5.04,-0.03,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-4.91,-0.02,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-7.20,-0.04,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,-8.47,-0.04,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-0.96,-0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,-31.80,-0.16,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-3.15,-0.02,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-3.12,-0.02,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-5.16,-0.03,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,-4.23,-0.02,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-6.03,-0.03,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,0.00,0.11,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,0.26,0.13,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,1.92,0.01,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,2.94,0.01,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,-17.03,-0.09,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,-2.36,-0.01,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,2.95,0.01,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,0.51,0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,2.95,0.01,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,-1.04,-0.01,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,4.36,0.02,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,-0.98,-0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,2.73,0.01,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,0.51,0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,4.58,0.02,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,-2.62,-0.01,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,8.43,0.04,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,9.79,0.05,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,11.25,0.06,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,3.12,0.02,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,-0.56,-0.00,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,6.29,0.03,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,2.43,0.01,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-9.83,-0.05,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,10.52,0.05,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,9.10,0.05,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,-14.91,-0.07,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,14.75,0.07,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-11.58,-0.06,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,-14.61,-0.07,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-24.69,-0.12,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-9.08,-0.05,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,-13.51,-0.07,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-3.05,-0.02,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-2.19,-0.01,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-11.15,-0.06,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-9.43,-0.05,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-7.70,-0.04,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,-18.31,-0.09,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,-11.14,-0.06,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,-13.32,-0.07,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,-8.03,-0.04,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-4.25,-0.02,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,-4.39,-0.02,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,5.21,0.03,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,1.51,0.01,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-20.73,-0.10,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-22.63,-0.11,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,-4.23,-0.02,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-260.80,-1.30,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,7.93,0.04,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,-5.69,-0.03,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,-4.26,-0.02,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,-12.43,-0.06,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-8.38,-0.04,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,0.00,0.13,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,0.25,0.13,0.00,0.00,100.00,49.96,0.00,0.00
Crab,2.47,0.01,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,0.87,0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-36.03,-0.10,13.24,49.42,0.00,0.00,86.76,50.04
Recall,2.04,0.01,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,0.86,0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,1.51,0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,0.96,0.00,13.36,46.21,0.00,0.00,86.64,50.53
Blink,1.90,0.01,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,0.58,0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,0.96,0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,1.00,0.00,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,0.63,0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,0.26,0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,3.84,0.01,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,248.44,0.71,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,4.03,0.01,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,6.58,0.02,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,12.12,0.03,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,2.15,0.01,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,5.85,0.02,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,5.57,0.02,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,8.00,0.02,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,4.33,0.01,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,0.62,0.00,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,6.02,0.02,4.23,48.41,0.00,0.00,95.77,50.02
Raider,-0.17,-0.00,4.25,33.58,0.00,0.00,95.75,50.68
Turret,0.76,0.00,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,17.41,0.05,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,14.45,0.04,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,6.39,0.02,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,8.65,0.02,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,2.23,0.01,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,0.93,0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,13.53,0.04,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,4.40,0.01,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,4.58,0.01,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,2.26,0.01,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,0.70,0.00,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,5.02,0.01,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-0.98,-0.00,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,3.36,0.01,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,13.07,0.04,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,2.21,0.01,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-1.80,-0.01,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,6.92,0.02,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,13.88,0.04,2.89,59.55,0.00,0.00,97.11,49.67
Locust,0.74,0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,80.36,0.23,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-0.57,-0.00,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,0.04,0.00,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,6.85,0.02,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,5.58,0.02,2.91,52.39,0.00,0.00,97.09,49.88
Shade,5.89,0.02,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,0.00,0.02,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,0.07,0.02,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,-5.03,-0.01,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,0.90,0.00,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,19.30,0.06,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,-4.58,-0.01,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,1.74,0.00,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,-2.86,-0.01,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,0.10,0.00,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,-4.26,-0.01,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,3.69,0.01,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,-1.86,-0.01,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,0.59,0.00,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,-1.40,-0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,3.42,0.01,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,-9.95,-0.03,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,2.05,0.01,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,3.08,0.01,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,-7.25,-0.02,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,-16.78,-0.05,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,-3.40,-0.01,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,-2.05,-0.01,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,-8.12,-0.02,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-19.29,-0.06,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,-0.38,-0.00,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,3.27,0.01,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,-19.96,-0.06,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,14.85,0.04,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-17.56,-0.05,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,-32.78,-0.09,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-39.09,-0.11,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-17.78,-0.05,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,-17.78,-0.05,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-2.96,-0.01,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-2.91,-0.01,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-15.64,-0.04,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-18.80,-0.05,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-18.00,-0.05,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,5.82,0.02,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,23.61,0.07,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,0.53,0.00,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,28.74,0.08,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-5.87,-0.02,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,-20.33,-0.06,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,-0.92,-0.00,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,6.54,0.02,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-7.12,-0.02,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-28.54,-0.08,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,7.45,0.02,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-336.95,-0.96,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,3.61,0.01,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,21.73,0.06,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,-15.67,-0.04,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,-23.92,-0.07,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,12.93,0.04,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,0.00,0.02,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,0.05,0.01,0.00,0.00,100.00,49.96,0.00,0.00
Crab,-0.21,-0.00,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-1.44,-0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-13.13,-0.03,13.24,49.42,0.00,0.00,86.76,50.04
Recall,-0.71,-0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,-1.36,-0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,-0.04,-0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-1.37,-0.00,13.36,46.21,0.00,0.00,86.64,50.53
Blink,-0.82,-0.00,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-1.50,-0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,-0.35,-0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-1.38,-0.00,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,-0.18,-0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-1.70,-0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,-1.29,-0.00,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-2.95,-0.01,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,354.67,0.81,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,-2.38,-0.01,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,0.45,0.00,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,-2.25,-0.01,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-4.24,-0.01,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,-2.98,-0.01,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-3.35,-0.01,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-5.09,-0.01,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-2.12,-0.00,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-2.59,-0.01,4.23,48.41,0.00,0.00,95.77,50.02
Raider,-3.10,-0.01,4.25,33.58,0.00,0.00,95.75,50.68
Turret,-2.22,-0.01,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,-8.15,-0.02,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,-3.50,-0.01,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,-3.80,-0.01,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,-1.37,-0.00,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-0.54,-0.00,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,-0.59,-0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,0.10,0.00,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-2.85,-0.01,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-3.70,-0.01,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-3.83,-0.01,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-3.88,-0.01,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-3.37,-0.01,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-3.72,-0.01,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-1.63,-0.00,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-2.69,-0.01,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-4.63,-0.01,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-4.45,-0.01,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-6.34,-0.01,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,-6.29,-0.01,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-1.32,-0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,-71.20,-0.16,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-3.15,-0.01,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-3.11,-0.01,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-3.34,-0.01,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,-3.13,-0.01,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-3.43,-0.01,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,-0.00,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,-0.07,-0.02,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,1.18,0.00,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,3.83,0.01,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,2.57,0.01,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,1.14,0.00,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,3.56,0.01,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,0.64,0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,3.72,0.01,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,1.38,0.00,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,4.18,0.01,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,0.97,0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,3.84,0.01,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,0.43,0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,4.00,0.01,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,-0.39,-0.00,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,3.93,0.01,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,5.92,0.01,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,0.16,0.00,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,-2.77,-0.01,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,1.60,0.00,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,2.82,0.01,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,-1.20,-0.00,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-4.04,-0.01,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,7.07,0.02,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,8.52,0.02,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,3.98,0.01,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,13.04,0.03,4.23,66.19,0.00,0.00,95.77,49.24
